gds-1	Service92	7	201307051014
gds-1	Service98	25	201307051014
gds-1	Service47	28	201307051012
gds-1	Service66	4	201307051010
gds-1	Service61	25	201307051017
gds-1	Service70	13	201307051013
gds-1	Service9	38	201307051014
gds-1	Service23	6	201307051010
gds-1	Service35	69	201307051010
gds-1	Service18	13	201307051015
gds-1	Service38	8	201307051024
gds-1	Service81	20	201307051016
gds-1	Service58	24	201307051010
gds-1	Service84	17	201307051011
gds-1	Service76	34	201307051011
gds-1	Service20	20	201307051023
gds-1	Service60	20	201307051012
gds-1	Service47	38	201307051017
gds-1	Service7	32	201307051019
gds-1	Service69	4	201307051013
gds-1	Service17	41	201307051020
gds-1	Service65	27	201307051010
gds-1	Service61	31	201307051020
gds-1	Service33	10	201307051014
gds-1	Service60	8	201307051014
gds-1	Service93	6	201307051015
gds-1	Service32	9	201307051013
gds-1	Service8	7	201307051026
gds-1	Service28	21	201307051012
gds-1	Service24	25	201307051013
gds-1	Service30	13	201307051013
gds-1	Service50	41	201307051011
gds-1	Service31	33	201307051010
gds-1	Service50	29	201307051021
gds-1	Service75	48	201307051012
gds-1	Service7	45	201307051013
gds-1	Service49	18	201307051011
gds-1	Service7	5	201307051016
gds-1	Service26	1	201307051016
gds-1	Service78	22	201307051015
gds-1	Service65	21	201307051015
gds-1	Service86	6	201307051010
gds-1	Service25	26	201307051014
gds-1	Service76	5	201307051022
gds-1	Service82	23	201307051017
gds-1	Service23	5	201307051011
gds-1	Service90	11	201307051019
gds-1	Service93	32	201307051011
gds-1	Service3	47	201307051013
gds-1	Service82	10	201307051019
gds-1	Service28	26	201307051010
gds-1	Service31	34	201307051016
gds-1	Service17	48	201307051018
gds-1	Service61	31	201307051019
gds-1	Service27	27	201307051015
gds-1	Service25	29	201307051017
gds-1	Service26	66	201307051014
gds-1	Service37	24	201307051010
gds-1	Service30	0	201307051019
gds-1	Service26	50	201307051013
gds-1	Service43	41	201307051013
gds-1	Service91	9	201307051012
gds-1	Service73	24	201307051012
gds-1	Service28	3	201307051015
gds-1	Service15	14	201307051010
gds-1	Service93	12	201307051011
gds-1	Service66	78	201307051018
gds-1	Service8	8	201307051011
gds-1	Service98	35	201307051015
gds-1	Service13	5	201307051012
gds-1	Service55	45	201307051017
gds-1	Service82	38	201307051017
gds-1	Service0	31	201307051017
gds-1	Service55	7	201307051015
gds-1	Service12	23	201307051017
gds-1	Service75	6	201307051012
gds-1	Service61	14	201307051016
gds-1	Service51	39	201307051012
gds-1	Service38	10	201307051012
gds-1	Service65	17	201307051015
gds-1	Service4	5	201307051025
gds-1	Service87	16	201307051010
gds-1	Service85	7	201307051015
gds-1	Service8	4	201307051010
gds-1	Service92	12	201307051010
gds-1	Service67	10	201307051014
gds-1	Service82	11	201307051011
gds-1	Service96	22	201307051013
gds-1	Service21	32	201307051013
gds-1	Service97	1	201307051019
gds-1	Service35	41	201307051021
gds-1	Service88	34	201307051014
gds-1	Service94	38	201307051011
gds-1	Service26	35	201307051010
gds-1	Service39	5	201307051010
gds-1	Service32	20	201307051016
gds-1	Service26	59	201307051019
gds-1	Service61	12	201307051025
gds-1	Service85	25	201307051019
gds-1	Service14	12	201307051017
gds-1	Service9	9	201307051017
gds-1	Service72	1	201307051012
gds-1	Service84	12	201307051011
gds-1	Service55	44	201307051010
gds-1	Service0	0	201307051010
gds-1	Service15	5	201307051012
gds-1	Service43	57	201307051011
gds-1	Service13	3	201307051020
gds-1	Service52	46	201307051013
gds-1	Service10	2	201307051015
gds-1	Service95	11	201307051010
gds-1	Service9	29	201307051013
gds-1	Service2	11	201307051016
gds-1	Service51	2	201307051018
gds-1	Service12	37	201307051010
gds-1	Service13	15	201307051016
gds-1	Service94	72	201307051014
gds-1	Service53	36	201307051010
gds-1	Service5	0	201307051011
gds-1	Service15	14	201307051019
gds-1	Service15	18	201307051011
gds-1	Service90	39	201307051013
gds-1	Service60	38	201307051011
gds-1	Service31	57	201307051011
gds-1	Service88	20	201307051028
gds-1	Service82	6	201307051020
gds-1	Service79	26	201307051015
gds-1	Service69	32	201307051016
gds-1	Service43	52	201307051012
gds-1	Service61	35	201307051019
gds-1	Service4	10	201307051012
gds-1	Service28	25	201307051016
gds-1	Service23	1	201307051020
gds-1	Service60	17	201307051014
gds-1	Service65	21	201307051016
gds-1	Service7	19	201307051014
gds-1	Service54	3	201307051016
gds-1	Service99	13	201307051011
gds-1	Service9	7	201307051021
gds-1	Service88	26	201307051015
gds-1	Service85	11	201307051012
gds-1	Service63	13	201307051010
gds-1	Service47	50	201307051014
gds-1	Service7	23	201307051010
gds-1	Service30	37	201307051020
gds-1	Service64	35	201307051024
gds-1	Service53	6	201307051015
gds-1	Service14	8	201307051018
gds-1	Service61	19	201307051010
gds-1	Service87	13	201307051016
gds-1	Service49	1	201307051017
gds-1	Service67	15	201307051013
gds-1	Service89	22	201307051022
gds-1	Service1	25	201307051012
gds-1	Service86	38	201307051013
gds-1	Service52	37	201307051014
gds-1	Service0	4	201307051021
gds-1	Service51	27	201307051010
gds-1	Service3	7	201307051016
gds-1	Service52	23	201307051017
gds-1	Service72	42	201307051011
gds-1	Service41	29	201307051016
gds-1	Service26	73	201307051021
gds-1	Service9	30	201307051015
gds-1	Service7	44	201307051013
gds-1	Service37	24	201307051011
gds-1	Service17	51	201307051011
gds-1	Service18	0	201307051015
gds-1	Service1	2	201307051020
gds-1	Service26	9	201307051018
gds-1	Service47	39	201307051013
gds-1	Service15	26	201307051012
gds-1	Service1	33	201307051023
gds-1	Service91	2	201307051016
gds-1	Service5	11	201307051011
gds-1	Service5	17	201307051013
gds-1	Service43	26	201307051019
gds-1	Service94	27	201307051012
gds-1	Service22	19	201307051012
gds-1	Service40	3	201307051012
gds-1	Service70	28	201307051012
gds-1	Service14	49	201307051014
gds-1	Service23	20	201307051010
gds-1	Service73	7	201307051011
gds-1	Service90	36	201307051010
gds-1	Service25	20	201307051011
gds-1	Service60	18	201307051013
gds-1	Service83	6	201307051017
gds-1	Service53	27	201307051014
gds-1	Service10	21	201307051014
gds-1	Service89	50	201307051011
gds-1	Service93	25	201307051015
gds-1	Service73	13	201307051020
gds-1	Service39	19	201307051015
gds-1	Service55	3	201307051017
gds-1	Service37	58	201307051015
gds-1	Service47	18	201307051013
gds-1	Service41	8	201307051015
gds-1	Service93	16	201307051023
gds-1	Service13	15	201307051017
gds-1	Service98	35	201307051017
gds-1	Service76	28	201307051012
gds-1	Service91	1	201307051021
gds-1	Service47	28	201307051014
gds-1	Service3	5	201307051014
gds-1	Service7	46	201307051011
gds-1	Service7	36	201307051020
gds-1	Service60	21	201307051012
gds-1	Service10	17	201307051014
gds-1	Service69	30	201307051014
gds-1	Service39	20	201307051019
gds-1	Service75	52	201307051011
gds-1	Service53	20	201307051014
gds-1	Service25	29	201307051015
gds-1	Service55	75	201307051011
gds-1	Service73	5	201307051019
gds-1	Service44	9	201307051013
gds-1	Service43	45	201307051011
gds-1	Service64	39	201307051010
gds-1	Service40	5	201307051012
gds-1	Service49	14	201307051013
gds-1	Service78	2	201307051013
gds-1	Service4	1	201307051014
gds-1	Service25	18	201307051010
gds-1	Service75	23	201307051013
gds-1	Service49	4	201307051011
gds-1	Service70	35	201307051012
gds-1	Service96	1	201307051022
gds-1	Service14	7	201307051011
gds-1	Service52	45	201307051016
gds-1	Service24	19	201307051020
gds-1	Service88	15	201307051013
gds-1	Service99	21	201307051023
gds-1	Service26	76	201307051024
gds-1	Service29	7	201307051015
gds-1	Service31	31	201307051010
gds-1	Service46	38	201307051011
gds-1	Service55	47	201307051012
gds-1	Service17	11	201307051016
gds-1	Service97	6	201307051016
gds-1	Service56	2	201307051012
gds-1	Service86	32	201307051015
gds-1	Service70	49	201307051014
gds-1	Service8	16	201307051010
gds-1	Service90	37	201307051013
gds-1	Service30	13	201307051010
gds-1	Service77	3	201307051011
gds-1	Service52	49	201307051010
gds-1	Service14	36	201307051018
gds-1	Service74	36	201307051010
gds-1	Service66	58	201307051012
gds-1	Service62	8	201307051016
gds-1	Service51	35	201307051014
gds-1	Service69	0	201307051012
gds-1	Service32	29	201307051020
gds-1	Service9	21	201307051010
gds-1	Service17	41	201307051019
gds-1	Service66	53	201307051011
gds-1	Service35	10	201307051021
gds-1	Service21	17	201307051010
gds-1	Service48	2	201307051010
gds-1	Service89	24	201307051016
gds-1	Service53	36	201307051015
gds-1	Service15	14	201307051016
gds-1	Service58	8	201307051021
gds-1	Service54	13	201307051012
gds-1	Service80	4	201307051013
gds-1	Service90	30	201307051010
gds-1	Service26	59	201307051018
gds-1	Service93	36	201307051016
gds-1	Service47	9	201307051010
gds-1	Service3	27	201307051015
gds-1	Service91	7	201307051011
gds-1	Service52	18	201307051013
gds-1	Service78	26	201307051010
gds-1	Service9	26	201307051010
gds-1	Service57	3	201307051014
gds-1	Service31	34	201307051019
gds-1	Service75	51	201307051025
gds-1	Service46	1	201307051011
gds-1	Service20	22	201307051011
gds-1	Service66	9	201307051014
gds-1	Service86	11	201307051013
gds-1	Service72	23	201307051020
gds-1	Service47	56	201307051015
gds-1	Service51	49	201307051010
gds-1	Service10	9	201307051016
gds-1	Service13	21	201307051010
gds-1	Service31	0	201307051016
gds-1	Service0	28	201307051010
gds-1	Service70	10	201307051017
gds-1	Service66	81	201307051012
gds-1	Service38	8	201307051023
gds-1	Service93	6	201307051017
gds-1	Service95	28	201307051022
gds-1	Service31	47	201307051014
gds-1	Service56	10	201307051011
gds-1	Service66	34	201307051010
gds-1	Service46	21	201307051013
gds-1	Service27	33	201307051013
gds-1	Service52	2	201307051021
gds-1	Service55	46	201307051011
gds-1	Service55	61	201307051011
gds-1	Service75	1	201307051012
gds-1	Service64	4	201307051016
gds-1	Service99	22	201307051018
gds-1	Service47	60	201307051019
gds-1	Service78	0	201307051021
gds-1	Service71	17	201307051014
gds-1	Service60	29	201307051010
gds-1	Service3	0	201307051016
gds-1	Service76	15	201307051012
gds-1	Service38	10	201307051013
gds-1	Service70	43	201307051015
gds-1	Service12	29	201307051018
gds-1	Service74	9	201307051016
gds-1	Service39	6	201307051013
gds-1	Service31	40	201307051015
gds-1	Service66	4	201307051021
gds-1	Service14	20	201307051014
gds-1	Service50	13	201307051011
gds-1	Service14	41	201307051014
gds-1	Service98	2	201307051017
gds-1	Service51	61	201307051016
gds-1	Service35	16	201307051013
gds-1	Service83	6	201307051019
gds-1	Service72	31	201307051012
gds-1	Service85	23	201307051013
gds-1	Service9	19	201307051010
gds-1	Service47	66	201307051017
gds-1	Service21	36	201307051023
gds-1	Service24	27	201307051016
gds-1	Service73	20	201307051015
gds-1	Service96	1	201307051013
gds-1	Service74	34	201307051011
gds-1	Service74	10	201307051014
gds-1	Service89	1	201307051011
gds-1	Service80	23	201307051014
gds-1	Service2	8	201307051016
gds-1	Service10	8	201307051010
gds-1	Service1	34	201307051014
gds-1	Service63	29	201307051010
gds-1	Service8	16	201307051011
gds-1	Service14	49	201307051010
gds-1	Service31	30	201307051012
gds-1	Service69	1	201307051018
gds-1	Service70	3	201307051013
gds-1	Service35	5	201307051018
gds-1	Service38	12	201307051018
gds-1	Service65	30	201307051019
gds-1	Service63	33	201307051014
gds-1	Service25	23	201307051012
gds-1	Service63	0	201307051012
gds-1	Service14	28	201307051018
gds-1	Service78	23	201307051016
gds-1	Service74	43	201307051017
gds-1	Service82	46	201307051013
gds-1	Service31	8	201307051017
gds-1	Service51	26	201307051017
gds-1	Service66	9	201307051014
gds-1	Service32	10	201307051011
gds-1	Service46	35	201307051015
gds-1	Service51	2	201307051016
gds-1	Service52	33	201307051019
gds-1	Service87	2	201307051026
gds-1	Service63	31	201307051010
gds-1	Service12	8	201307051012
gds-1	Service59	14	201307051017
gds-1	Service35	9	201307051012
gds-1	Service4	7	201307051013
gds-1	Service80	5	201307051010
gds-1	Service47	83	201307051012
gds-1	Service47	41	201307051014
gds-1	Service27	20	201307051015
gds-1	Service61	23	201307051013
gds-1	Service7	8	201307051013
gds-1	Service37	63	201307051011
gds-1	Service88	13	201307051012
gds-1	Service78	20	201307051021
gds-1	Service39	21	201307051010
gds-1	Service57	12	201307051016
gds-1	Service75	49	201307051020
gds-1	Service8	3	201307051011
gds-1	Service37	8	201307051016
gds-1	Service58	8	201307051014
gds-1	Service94	24	201307051013
gds-1	Service14	36	201307051023
gds-1	Service18	24	201307051010
gds-1	Service48	13	201307051011
gds-1	Service37	55	201307051011
gds-1	Service94	43	201307051017
gds-1	Service51	36	201307051010
gds-1	Service7	40	201307051013
gds-1	Service37	16	201307051013
gds-1	Service4	19	201307051017
gds-1	Service55	3	201307051013
gds-1	Service70	6	201307051016
gds-1	Service0	3	201307051014
gds-1	Service64	8	201307051011
gds-1	Service83	6	201307051013
gds-1	Service99	14	201307051020
gds-1	Service71	7	201307051017
gds-1	Service74	49	201307051012
gds-1	Service26	52	201307051011
gds-1	Service14	3	201307051012
gds-1	Service64	10	201307051014
gds-1	Service20	6	201307051011
gds-1	Service55	44	201307051015
gds-1	Service47	28	201307051014
gds-1	Service7	17	201307051016
gds-1	Service29	18	201307051016
gds-1	Service45	2	201307051011
gds-1	Service64	49	201307051011
gds-1	Service72	29	201307051014
gds-1	Service36	11	201307051015
gds-1	Service58	3	201307051013
gds-1	Service61	4	201307051016
gds-1	Service86	16	201307051011
gds-1	Service10	11	201307051015
gds-1	Service13	4	201307051015
gds-1	Service46	6	201307051028
gds-1	Service62	13	201307051011
gds-1	Service13	2	201307051010
gds-1	Service70	24	201307051019
gds-1	Service96	2	201307051016
gds-1	Service32	10	201307051013
gds-1	Service77	20	201307051016
gds-1	Service97	15	201307051010
gds-1	Service35	37	201307051016
gds-1	Service8	1	201307051014
gds-1	Service43	26	201307051022
gds-1	Service51	22	201307051023
gds-1	Service30	11	201307051031
gds-1	Service78	15	201307051012
gds-1	Service73	8	201307051016
gds-1	Service24	56	201307051016
gds-1	Service55	69	201307051025
gds-1	Service35	53	201307051011
gds-1	Service55	66	201307051015
gds-1	Service82	8	201307051012
gds-1	Service52	23	201307051020
gds-1	Service88	34	201307051012
gds-1	Service26	21	201307051010
gds-1	Service25	29	201307051011
