gds-1	Service7	39	20130705	12	8/3538
gds-1	Service3	38	20130705	12	8/3538
gds-1	Service37	38	20130705	12	8/3538
gds-1	Service21	36	20130705	12	8/3538
gds-1	Service55	36	20130705	12	8/3538
gds-1	Service64	35	20130705	12	8/3538
gds-1	Service50	34	20130705	12	8/3538
gds-1	Service1	33	20130705	12	8/3538
gds-1	Service71	30	20130705	12	8/3538
gds-1	Service63	29	20130705	12	8/3538
gds-1	Service65	28	20130705	12	8/3538
gds-1	Service37	27	20130705	12	8/3538
gds-1	Service79	26	20130705	12	8/3538
gds-1	Service20	22	20130705	12	8/3538
gds-1	Service39	21	20130705	12	8/3538
gds-1	Service24	19	20130705	12	8/3538
gds-1	Service15	19	20130705	12	8/3538
gds-1	Service53	17	20130705	12	8/3538
gds-1	Service5	16	20130705	12	8/3538
gds-1	Service81	16	20130705	12	8/3538
gds-1	Service13	15	20130705	12	8/3538
gds-1	Service75	15	20130705	12	8/3538
gds-1	Service66	14	20130705	12	8/3538
gds-1	Service80	13	20130705	12	8/3538
gds-1	Service50	13	20130705	12	8/3538
gds-1	Service61	12	20130705	12	8/3538
gds-1	Service25	12	20130705	12	8/3538
gds-1	Service85	10	20130705	12	8/3538
gds-1	Service52	9	20130705	12	8/3538
gds-1	Service8	7	20130705	12	8/3538
gds-1	Service29	7	20130705	12	8/3538
gds-1	Service15	7	20130705	12	8/3538
gds-1	Service97	6	20130705	12	8/3538
gds-1	Service72	6	20130705	12	8/3538
gds-1	Service60	5	20130705	12	8/3538
gds-1	Service51	5	20130705	12	8/3538
gds-1	Service81	5	20130705	12	8/3538
gds-1	Service52	5	20130705	12	8/3538
gds-1	Service81	4	20130705	12	8/3538
gds-1	Service46	2	20130705	12	8/3538
gds-1	Service96	1	20130705	12	8/3538
gds-1	Service2	1	20130705	12	8/3538
gds-1	Service21	0	20130705	12	8/3538
gds-1	Service26	82	20130705	11	9/3538
gds-1	Service26	80	20130705	11	9/3538
gds-1	Service66	78	20130705	11	9/3538
gds-1	Service35	76	20130705	11	9/3538
gds-1	Service26	72	20130705	11	9/3538
gds-1	Service26	67	20130705	11	9/3538
gds-1	Service52	61	20130705	11	9/3538
gds-1	Service26	59	20130705	11	9/3538
gds-1	Service17	59	20130705	11	9/3538
gds-1	Service52	59	20130705	11	9/3538
gds-1	Service55	56	20130705	11	9/3538
gds-1	Service47	55	20130705	11	9/3538
gds-1	Service35	55	20130705	11	9/3538
gds-1	Service37	52	20130705	11	9/3538
gds-1	Service14	46	20130705	11	9/3538
gds-1	Service74	43	20130705	11	9/3538
gds-1	Service35	42	20130705	11	9/3538
gds-1	Service58	41	20130705	11	9/3538
gds-1	Service46	39	20130705	11	9/3538
gds-1	Service53	39	20130705	11	9/3538
gds-1	Service61	36	20130705	11	9/3538
gds-1	Service73	36	20130705	11	9/3538
gds-1	Service12	36	20130705	11	9/3538
gds-1	Service61	35	20130705	11	9/3538
gds-1	Service12	35	20130705	11	9/3538
gds-1	Service31	34	20130705	11	9/3538
gds-1	Service21	34	20130705	11	9/3538
gds-1	Service43	33	20130705	11	9/3538
gds-1	Service72	31	20130705	11	9/3538
gds-1	Service89	31	20130705	11	9/3538
gds-1	Service69	31	20130705	11	9/3538
gds-1	Service70	31	20130705	11	9/3538
gds-1	Service95	31	20130705	11	9/3538
gds-1	Service58	30	20130705	11	9/3538
gds-1	Service61	28	20130705	11	9/3538
gds-1	Service66	28	20130705	11	9/3538
gds-1	Service96	27	20130705	11	9/3538
gds-1	Service15	27	20130705	11	9/3538
gds-1	Service43	26	20130705	11	9/3538
gds-1	Service78	26	20130705	11	9/3538
gds-1	Service71	26	20130705	11	9/3538
gds-1	Service60	26	20130705	11	9/3538
gds-1	Service23	25	20130705	11	9/3538
gds-1	Service86	24	20130705	11	9/3538
gds-1	Service60	22	20130705	11	9/3538
gds-1	Service86	22	20130705	11	9/3538
gds-1	Service18	22	20130705	11	9/3538
gds-1	Service63	22	20130705	11	9/3538
gds-1	Service89	19	20130705	11	9/3538
gds-1	Service41	18	20130705	11	9/3538
gds-1	Service23	18	20130705	11	9/3538
gds-1	Service5	17	20130705	11	9/3538
gds-1	Service54	15	20130705	11	9/3538
gds-1	Service72	14	20130705	11	9/3538
gds-1	Service0	14	20130705	11	9/3538
gds-1	Service78	14	20130705	11	9/3538
gds-1	Service15	14	20130705	11	9/3538
gds-1	Service67	14	20130705	11	9/3538
gds-1	Service41	14	20130705	11	9/3538
gds-1	Service37	13	20130705	11	9/3538
gds-1	Service4	12	20130705	11	9/3538
gds-1	Service18	11	20130705	11	9/3538
gds-1	Service39	10	20130705	11	9/3538
gds-1	Service79	10	20130705	11	9/3538
gds-1	Service34	10	20130705	11	9/3538
gds-1	Service97	9	20130705	11	9/3538
gds-1	Service81	9	20130705	11	9/3538
gds-1	Service65	9	20130705	11	9/3538
gds-1	Service14	8	20130705	11	9/3538
gds-1	Service0	8	20130705	11	9/3538
gds-1	Service28	8	20130705	11	9/3538
gds-1	Service9	7	20130705	11	9/3538
gds-1	Service73	7	20130705	11	9/3538
gds-1	Service12	7	20130705	11	9/3538
gds-1	Service23	6	20130705	11	9/3538
gds-1	Service46	6	20130705	11	9/3538
gds-1	Service9	6	20130705	11	9/3538
gds-1	Service41	6	20130705	11	9/3538
gds-1	Service4	5	20130705	11	9/3538
gds-1	Service15	5	20130705	11	9/3538
gds-1	Service74	5	20130705	11	9/3538
gds-1	Service86	3	20130705	11	9/3538
gds-1	Service85	3	20130705	11	9/3538
gds-1	Service63	3	20130705	11	9/3538
gds-1	Service52	3	20130705	11	9/3538
gds-1	Service30	2	20130705	11	9/3538
gds-1	Service9	2	20130705	11	9/3538
gds-1	Service35	1	20130705	11	9/3538
gds-1	Service51	1	20130705	11	9/3538
gds-1	Service40	1	20130705	11	9/3538
gds-1	Service29	0	20130705	11	9/3538
gds-1	Service56	0	20130705	11	9/3538
gds-1	Service90	0	20130705	11	9/3538
gds-1	Service83	0	20130705	11	9/3538
gds-1	Service35	70	20130705	10	10/3538
gds-1	Service51	56	20130705	10	10/3538
gds-1	Service94	52	20130705	10	10/3538
gds-1	Service55	52	20130705	10	10/3538
gds-1	Service47	52	20130705	10	10/3538
gds-1	Service21	51	20130705	10	10/3538
gds-1	Service47	50	20130705	10	10/3538
gds-1	Service17	50	20130705	10	10/3538
gds-1	Service70	48	20130705	10	10/3538
gds-1	Service66	46	20130705	10	10/3538
gds-1	Service50	45	20130705	10	10/3538
gds-1	Service55	45	20130705	10	10/3538
gds-1	Service12	44	20130705	10	10/3538
gds-1	Service47	41	20130705	10	10/3538
gds-1	Service14	41	20130705	10	10/3538
gds-1	Service37	41	20130705	10	10/3538
gds-1	Service32	41	20130705	10	10/3538
gds-1	Service9	38	20130705	10	10/3538
gds-1	Service46	38	20130705	10	10/3538
gds-1	Service76	37	20130705	10	10/3538
gds-1	Service17	34	20130705	10	10/3538
gds-1	Service31	33	20130705	10	10/3538
gds-1	Service7	32	20130705	10	10/3538
gds-1	Service64	32	20130705	10	10/3538
gds-1	Service61	31	20130705	10	10/3538
gds-1	Service86	30	20130705	10	10/3538
gds-1	Service35	30	20130705	10	10/3538
gds-1	Service21	29	20130705	10	10/3538
gds-1	Service51	29	20130705	10	10/3538
gds-1	Service14	29	20130705	10	10/3538
gds-1	Service71	29	20130705	10	10/3538
gds-1	Service37	29	20130705	10	10/3538
gds-1	Service24	28	20130705	10	10/3538
gds-1	Service32	28	20130705	10	10/3538
gds-1	Service55	28	20130705	10	10/3538
gds-1	Service80	28	20130705	10	10/3538
gds-1	Service14	27	20130705	10	10/3538
gds-1	Service53	27	20130705	10	10/3538
gds-1	Service24	27	20130705	10	10/3538
gds-1	Service89	27	20130705	10	10/3538
gds-1	Service72	26	20130705	10	10/3538
gds-1	Service27	26	20130705	10	10/3538
gds-1	Service37	26	20130705	10	10/3538
gds-1	Service43	24	20130705	10	10/3538
gds-1	Service21	22	20130705	10	10/3538
gds-1	Service4	22	20130705	10	10/3538
gds-1	Service74	21	20130705	10	10/3538
gds-1	Service73	21	20130705	10	10/3538
gds-1	Service72	21	20130705	10	10/3538
gds-1	Service55	19	20130705	10	10/3538
gds-1	Service49	19	20130705	10	10/3538
gds-1	Service73	19	20130705	10	10/3538
gds-1	Service21	19	20130705	10	10/3538
gds-1	Service60	18	20130705	10	10/3538
gds-1	Service12	18	20130705	10	10/3538
gds-1	Service57	17	20130705	10	10/3538
gds-1	Service24	17	20130705	10	10/3538
gds-1	Service81	17	20130705	10	10/3538
gds-1	Service62	17	20130705	10	10/3538
gds-1	Service33	17	20130705	10	10/3538
gds-1	Service37	16	20130705	10	10/3538
gds-1	Service12	16	20130705	10	10/3538
gds-1	Service73	15	20130705	10	10/3538
gds-1	Service14	15	20130705	10	10/3538
gds-1	Service66	15	20130705	10	10/3538
gds-1	Service99	14	20130705	10	10/3538
gds-1	Service91	14	20130705	10	10/3538
gds-1	Service52	14	20130705	10	10/3538
gds-1	Service35	14	20130705	10	10/3538
gds-1	Service89	14	20130705	10	10/3538
gds-1	Service84	14	20130705	10	10/3538
gds-1	Service30	13	20130705	10	10/3538
gds-1	Service34	13	20130705	10	10/3538
gds-1	Service28	13	20130705	10	10/3538
gds-1	Service51	13	20130705	10	10/3538
gds-1	Service17	13	20130705	10	10/3538
gds-1	Service55	13	20130705	10	10/3538
gds-1	Service46	12	20130705	10	10/3538
gds-1	Service86	12	20130705	10	10/3538
gds-1	Service35	12	20130705	10	10/3538
gds-1	Service84	11	20130705	10	10/3538
gds-1	Service17	11	20130705	10	10/3538
gds-1	Service43	11	20130705	10	10/3538
gds-1	Service97	11	20130705	10	10/3538
gds-1	Service53	10	20130705	10	10/3538
gds-1	Service4	10	20130705	10	10/3538
gds-1	Service7	10	20130705	10	10/3538
gds-1	Service98	10	20130705	10	10/3538
gds-1	Service77	9	20130705	10	10/3538
gds-1	Service38	9	20130705	10	10/3538
gds-1	Service55	9	20130705	10	10/3538
gds-1	Service98	8	20130705	10	10/3538
gds-1	Service37	8	20130705	10	10/3538
gds-1	Service31	8	20130705	10	10/3538
gds-1	Service64	8	20130705	10	10/3538
gds-1	Service4	8	20130705	10	10/3538
gds-1	Service92	7	20130705	10	10/3538
gds-1	Service85	7	20130705	10	10/3538
gds-1	Service75	7	20130705	10	10/3538
gds-1	Service87	7	20130705	10	10/3538
gds-1	Service82	6	20130705	10	10/3538
gds-1	Service16	6	20130705	10	10/3538
gds-1	Service94	5	20130705	10	10/3538
gds-1	Service14	4	20130705	10	10/3538
gds-1	Service27	4	20130705	10	10/3538
gds-1	Service78	4	20130705	10	10/3538
gds-1	Service45	3	20130705	10	10/3538
gds-1	Service55	3	20130705	10	10/3538
gds-1	Service56	3	20130705	10	10/3538
gds-1	Service75	3	20130705	10	10/3538
gds-1	Service2	2	20130705	10	10/3538
gds-1	Service91	2	20130705	10	10/3538
gds-1	Service52	2	20130705	10	10/3538
gds-1	Service87	2	20130705	10	10/3538
gds-1	Service27	2	20130705	10	10/3538
gds-1	Service39	2	20130705	10	10/3538
gds-1	Service57	2	20130705	10	10/3538
gds-1	Service28	2	20130705	10	10/3538
gds-1	Service92	2	20130705	10	10/3538
gds-1	Service12	1	20130705	10	10/3538
gds-1	Service41	0	20130705	10	10/3538
gds-1	Service62	0	20130705	10	10/3538
gds-1	Service47	87	20130705	9	11/3538
gds-1	Service26	81	20130705	9	11/3538
gds-1	Service26	79	20130705	9	11/3538
gds-1	Service94	67	20130705	9	11/3538
gds-1	Service55	65	20130705	9	11/3538
gds-1	Service52	64	20130705	9	11/3538
gds-1	Service51	61	20130705	9	11/3538
gds-1	Service66	60	20130705	9	11/3538
gds-1	Service26	60	20130705	9	11/3538
gds-1	Service24	56	20130705	9	11/3538
gds-1	Service31	56	20130705	9	11/3538
gds-1	Service7	54	20130705	9	11/3538
gds-1	Service66	52	20130705	9	11/3538
gds-1	Service75	49	20130705	9	11/3538
gds-1	Service43	49	20130705	9	11/3538
gds-1	Service47	49	20130705	9	11/3538
gds-1	Service3	47	20130705	9	11/3538
gds-1	Service37	47	20130705	9	11/3538
gds-1	Service93	46	20130705	9	11/3538
gds-1	Service52	45	20130705	9	11/3538
gds-1	Service25	45	20130705	9	11/3538
gds-1	Service74	45	20130705	9	11/3538
gds-1	Service93	45	20130705	9	11/3538
gds-1	Service37	44	20130705	9	11/3538
gds-1	Service24	44	20130705	9	11/3538
gds-1	Service61	43	20130705	9	11/3538
gds-1	Service50	42	20130705	9	11/3538
gds-1	Service46	42	20130705	9	11/3538
gds-1	Service12	42	20130705	9	11/3538
gds-1	Service31	42	20130705	9	11/3538
gds-1	Service52	42	20130705	9	11/3538
gds-1	Service70	41	20130705	9	11/3538
gds-1	Service46	41	20130705	9	11/3538
gds-1	Service51	41	20130705	9	11/3538
gds-1	Service32	40	20130705	9	11/3538
gds-1	Service31	40	20130705	9	11/3538
gds-1	Service43	40	20130705	9	11/3538
gds-1	Service25	40	20130705	9	11/3538
gds-1	Service72	39	20130705	9	11/3538
gds-1	Service61	39	20130705	9	11/3538
gds-1	Service43	39	20130705	9	11/3538
gds-1	Service35	37	20130705	9	11/3538
gds-1	Service70	37	20130705	9	11/3538
gds-1	Service37	37	20130705	9	11/3538
gds-1	Service7	36	20130705	9	11/3538
gds-1	Service74	36	20130705	9	11/3538
gds-1	Service26	36	20130705	9	11/3538
gds-1	Service32	36	20130705	9	11/3538
gds-1	Service86	35	20130705	9	11/3538
gds-1	Service95	35	20130705	9	11/3538
gds-1	Service70	34	20130705	9	11/3538
gds-1	Service43	34	20130705	9	11/3538
gds-1	Service46	34	20130705	9	11/3538
gds-1	Service17	33	20130705	9	11/3538
gds-1	Service75	32	20130705	9	11/3538
gds-1	Service74	32	20130705	9	11/3538
gds-1	Service98	32	20130705	9	11/3538
gds-1	Service46	32	20130705	9	11/3538
gds-1	Service28	32	20130705	9	11/3538
gds-1	Service24	32	20130705	9	11/3538
gds-1	Service64	31	20130705	9	11/3538
gds-1	Service82	31	20130705	9	11/3538
gds-1	Service93	31	20130705	9	11/3538
gds-1	Service51	30	20130705	9	11/3538
gds-1	Service25	29	20130705	9	11/3538
gds-1	Service47	28	20130705	9	11/3538
gds-1	Service14	28	20130705	9	11/3538
gds-1	Service66	27	20130705	9	11/3538
gds-1	Service94	27	20130705	9	11/3538
gds-1	Service90	27	20130705	9	11/3538
gds-1	Service69	27	20130705	9	11/3538
gds-1	Service85	26	20130705	9	11/3538
gds-1	Service64	26	20130705	9	11/3538
gds-1	Service9	26	20130705	9	11/3538
gds-1	Service51	26	20130705	9	11/3538
gds-1	Service0	26	20130705	9	11/3538
gds-1	Service90	26	20130705	9	11/3538
gds-1	Service28	25	20130705	9	11/3538
gds-1	Service1	25	20130705	9	11/3538
gds-1	Service71	25	20130705	9	11/3538
gds-1	Service35	25	20130705	9	11/3538
gds-1	Service94	25	20130705	9	11/3538
gds-1	Service49	24	20130705	9	11/3538
gds-1	Service98	24	20130705	9	11/3538
gds-1	Service61	23	20130705	9	11/3538
gds-1	Service93	23	20130705	9	11/3538
gds-1	Service32	23	20130705	9	11/3538
gds-1	Service3	22	20130705	9	11/3538
gds-1	Service99	22	20130705	9	11/3538
gds-1	Service28	22	20130705	9	11/3538
gds-1	Service99	21	20130705	9	11/3538
gds-1	Service13	21	20130705	9	11/3538
gds-1	Service90	21	20130705	9	11/3538
gds-1	Service52	20	20130705	9	11/3538
gds-1	Service17	20	20130705	9	11/3538
gds-1	Service29	20	20130705	9	11/3538
gds-1	Service22	20	20130705	9	11/3538
gds-1	Service30	20	20130705	9	11/3538
gds-1	Service18	20	20130705	9	11/3538
gds-1	Service4	19	20130705	9	11/3538
gds-1	Service13	19	20130705	9	11/3538
gds-1	Service18	19	20130705	9	11/3538
gds-1	Service75	18	20130705	9	11/3538
gds-1	Service71	18	20130705	9	11/3538
gds-1	Service80	18	20130705	9	11/3538
gds-1	Service10	17	20130705	9	11/3538
gds-1	Service18	17	20130705	9	11/3538
gds-1	Service74	16	20130705	9	11/3538
gds-1	Service33	16	20130705	9	11/3538
gds-1	Service25	16	20130705	9	11/3538
gds-1	Service96	16	20130705	9	11/3538
gds-1	Service91	16	20130705	9	11/3538
gds-1	Service1	16	20130705	9	11/3538
gds-1	Service23	15	20130705	9	11/3538
gds-1	Service78	15	20130705	9	11/3538
gds-1	Service91	15	20130705	9	11/3538
gds-1	Service50	15	20130705	9	11/3538
gds-1	Service10	15	20130705	9	11/3538
gds-1	Service32	14	20130705	9	11/3538
gds-1	Service59	14	20130705	9	11/3538
gds-1	Service20	14	20130705	9	11/3538
gds-1	Service29	14	20130705	9	11/3538
gds-1	Service12	14	20130705	9	11/3538
gds-1	Service46	14	20130705	9	11/3538
gds-1	Service57	13	20130705	9	11/3538
gds-1	Service69	13	20130705	9	11/3538
gds-1	Service70	13	20130705	9	11/3538
gds-1	Service73	13	20130705	9	11/3538
gds-1	Service26	12	20130705	9	11/3538
gds-1	Service92	12	20130705	9	11/3538
gds-1	Service10	12	20130705	9	11/3538
gds-1	Service74	12	20130705	9	11/3538
gds-1	Service71	11	20130705	9	11/3538
gds-1	Service95	11	20130705	9	11/3538
gds-1	Service38	11	20130705	9	11/3538
gds-1	Service60	11	20130705	9	11/3538
gds-1	Service73	11	20130705	9	11/3538
gds-1	Service33	10	20130705	9	11/3538
gds-1	Service2	10	20130705	9	11/3538
gds-1	Service44	9	20130705	9	11/3538
gds-1	Service74	9	20130705	9	11/3538
gds-1	Service21	9	20130705	9	11/3538
gds-1	Service41	9	20130705	9	11/3538
gds-1	Service67	9	20130705	9	11/3538
gds-1	Service46	9	20130705	9	11/3538
gds-1	Service70	9	20130705	9	11/3538
gds-1	Service95	9	20130705	9	11/3538
gds-1	Service17	8	20130705	9	11/3538
gds-1	Service58	8	20130705	9	11/3538
gds-1	Service26	8	20130705	9	11/3538
gds-1	Service65	8	20130705	9	11/3538
gds-1	Service16	7	20130705	9	11/3538
gds-1	Service3	7	20130705	9	11/3538
gds-1	Service44	7	20130705	9	11/3538
gds-1	Service5	7	20130705	9	11/3538
gds-1	Service90	7	20130705	9	11/3538
gds-1	Service63	6	20130705	9	11/3538
gds-1	Service75	6	20130705	9	11/3538
gds-1	Service24	6	20130705	9	11/3538
gds-1	Service98	6	20130705	9	11/3538
gds-1	Service37	6	20130705	9	11/3538
gds-1	Service76	5	20130705	9	11/3538
gds-1	Service14	5	20130705	9	11/3538
gds-1	Service75	5	20130705	9	11/3538
gds-1	Service50	5	20130705	9	11/3538
gds-1	Service49	4	20130705	9	11/3538
gds-1	Service64	4	20130705	9	11/3538
gds-1	Service53	4	20130705	9	11/3538
gds-1	Service88	4	20130705	9	11/3538
gds-1	Service74	4	20130705	9	11/3538
gds-1	Service54	4	20130705	9	11/3538
gds-1	Service38	4	20130705	9	11/3538
gds-1	Service61	3	20130705	9	11/3538
gds-1	Service81	3	20130705	9	11/3538
gds-1	Service9	3	20130705	9	11/3538
gds-1	Service7	3	20130705	9	11/3538
gds-1	Service71	3	20130705	9	11/3538
gds-1	Service36	3	20130705	9	11/3538
gds-1	Service18	3	20130705	9	11/3538
gds-1	Service87	3	20130705	9	11/3538
gds-1	Service44	2	20130705	9	11/3538
gds-1	Service25	1	20130705	9	11/3538
gds-1	Service89	1	20130705	9	11/3538
gds-1	Service21	1	20130705	9	11/3538
gds-1	Service52	1	20130705	9	11/3538
gds-1	Service42	1	20130705	9	11/3538
gds-1	Service22	1	20130705	9	11/3538
gds-1	Service30	0	20130705	9	11/3538
gds-1	Service78	0	20130705	9	11/3538
gds-1	Service66	0	20130705	9	11/3538
gds-1	Service49	0	20130705	9	11/3538
gds-1	Service66	97	20130705	8	12/3538
gds-1	Service66	91	20130705	8	12/3538
gds-1	Service94	71	20130705	8	12/3538
gds-1	Service47	71	20130705	8	12/3538
gds-1	Service66	70	20130705	8	12/3538
gds-1	Service52	66	20130705	8	12/3538
gds-1	Service94	65	20130705	8	12/3538
gds-1	Service66	64	20130705	8	12/3538
gds-1	Service35	64	20130705	8	12/3538
gds-1	Service37	63	20130705	8	12/3538
gds-1	Service52	63	20130705	8	12/3538
gds-1	Service26	61	20130705	8	12/3538
gds-1	Service17	60	20130705	8	12/3538
gds-1	Service43	59	20130705	8	12/3538
gds-1	Service47	58	20130705	8	12/3538
gds-1	Service66	58	20130705	8	12/3538
gds-1	Service26	57	20130705	8	12/3538
gds-1	Service52	56	20130705	8	12/3538
gds-1	Service31	55	20130705	8	12/3538
gds-1	Service7	52	20130705	8	12/3538
gds-1	Service70	50	20130705	8	12/3538
gds-1	Service26	50	20130705	8	12/3538
gds-1	Service89	49	20130705	8	12/3538
gds-1	Service58	49	20130705	8	12/3538
gds-1	Service21	49	20130705	8	12/3538
gds-1	Service66	49	20130705	8	12/3538
gds-1	Service47	47	20130705	8	12/3538
gds-1	Service74	46	20130705	8	12/3538
gds-1	Service50	46	20130705	8	12/3538
gds-1	Service51	45	20130705	8	12/3538
gds-1	Service35	44	20130705	8	12/3538
gds-1	Service31	44	20130705	8	12/3538
gds-1	Service70	43	20130705	8	12/3538
gds-1	Service7	43	20130705	8	12/3538
gds-1	Service25	43	20130705	8	12/3538
gds-1	Service72	42	20130705	8	12/3538
gds-1	Service53	42	20130705	8	12/3538
gds-1	Service43	41	20130705	8	12/3538
gds-1	Service35	41	20130705	8	12/3538
gds-1	Service66	41	20130705	8	12/3538
gds-1	Service53	41	20130705	8	12/3538
gds-1	Service24	41	20130705	8	12/3538
gds-1	Service72	41	20130705	8	12/3538
gds-1	Service37	40	20130705	8	12/3538
gds-1	Service60	40	20130705	8	12/3538
gds-1	Service9	40	20130705	8	12/3538
gds-1	Service50	40	20130705	8	12/3538
gds-1	Service21	40	20130705	8	12/3538
gds-1	Service51	40	20130705	8	12/3538
gds-1	Service50	39	20130705	8	12/3538
gds-1	Service76	39	20130705	8	12/3538
gds-1	Service47	38	20130705	8	12/3538
gds-1	Service32	38	20130705	8	12/3538
gds-1	Service25	38	20130705	8	12/3538
gds-1	Service52	38	20130705	8	12/3538
gds-1	Service61	37	20130705	8	12/3538
gds-1	Service64	37	20130705	8	12/3538
gds-1	Service51	36	20130705	8	12/3538
gds-1	Service72	35	20130705	8	12/3538
gds-1	Service86	34	20130705	8	12/3538
gds-1	Service35	33	20130705	8	12/3538
gds-1	Service60	33	20130705	8	12/3538
gds-1	Service61	33	20130705	8	12/3538
gds-1	Service86	33	20130705	8	12/3538
gds-1	Service73	32	20130705	8	12/3538
gds-1	Service80	31	20130705	8	12/3538
gds-1	Service14	31	20130705	8	12/3538
gds-1	Service55	31	20130705	8	12/3538
gds-1	Service73	30	20130705	8	12/3538
gds-1	Service69	30	20130705	8	12/3538
gds-1	Service63	30	20130705	8	12/3538
gds-1	Service82	30	20130705	8	12/3538
gds-1	Service98	30	20130705	8	12/3538
gds-1	Service13	29	20130705	8	12/3538
gds-1	Service94	29	20130705	8	12/3538
gds-1	Service98	29	20130705	8	12/3538
gds-1	Service76	28	20130705	8	12/3538
gds-1	Service96	28	20130705	8	12/3538
gds-1	Service41	28	20130705	8	12/3538
gds-1	Service7	28	20130705	8	12/3538
gds-1	Service26	28	20130705	8	12/3538
gds-1	Service89	28	20130705	8	12/3538
gds-1	Service51	27	20130705	8	12/3538
gds-1	Service49	27	20130705	8	12/3538
gds-1	Service17	27	20130705	8	12/3538
gds-1	Service25	26	20130705	8	12/3538
gds-1	Service86	26	20130705	8	12/3538
gds-1	Service20	25	20130705	8	12/3538
gds-1	Service77	25	20130705	8	12/3538
gds-1	Service92	25	20130705	8	12/3538
gds-1	Service70	24	20130705	8	12/3538
gds-1	Service92	24	20130705	8	12/3538
gds-1	Service3	24	20130705	8	12/3538
gds-1	Service76	24	20130705	8	12/3538
gds-1	Service47	24	20130705	8	12/3538
gds-1	Service99	23	20130705	8	12/3538
gds-1	Service52	23	20130705	8	12/3538
gds-1	Service72	23	20130705	8	12/3538
gds-1	Service58	23	20130705	8	12/3538
gds-1	Service85	22	20130705	8	12/3538
gds-1	Service74	22	20130705	8	12/3538
gds-1	Service65	22	20130705	8	12/3538
gds-1	Service50	21	20130705	8	12/3538
gds-1	Service24	21	20130705	8	12/3538
gds-1	Service88	21	20130705	8	12/3538
gds-1	Service62	21	20130705	8	12/3538
